"y","x1","x2"
1,0.607964322225033,"A"
0,-1.61788270828916,"B"
0,-0.0555619655245394,"B"
0,0.519407203943462,"B"
0,0.301153362166714,"A"
0,0.105676194148943,"B"
0,-0.640706008305376,"B"
0,-0.849704346033582,"B"
0,-1.02412879060491,"B"
0,0.117646597100126,"A"
0,-0.947474614184802,"B"
0,-0.490557443700668,"A"
1,-0.256092192198247,"A"
1,1.84386200523221,"B"
1,-0.651949901695459,"B"
1,0.235386572284857,"A"
0,0.0779608495637108,"A"
0,-0.961856634130129,"A"
1,-0.0713080861235987,"A"
0,1.44455085842335,"A"
0,0.451504053079215,"A"
0,0.0412329219929399,"A"
1,-0.422496832339625,"B"
1,-2.05324722154052,"B"
0,1.13133721341418,"A"
0,-1.46064007092482,"A"
1,0.739947510877334,"B"
1,1.90910356921748,"A"
0,-1.4438931609718,"A"
1,0.701784335374711,"A"
1,-0.262197489402468,"B"
0,-1.57214415914549,"A"
1,-1.51466765378175,"B"
0,-1.60153617357459,"B"
1,-0.530906522170303,"B"
1,-1.4617555849959,"B"
0,0.687916772975828,"B"
1,2.10010894052567,"B"
0,-1.28703047603518,"B"
1,0.787738847475178,"A"
0,0.76904224100091,"B"
0,0.332202578950118,"A"
0,-1.00837660827701,"A"
1,-0.119452606630659,"B"
0,-0.280395335170247,"B"
0,0.56298953322048,"A"
1,-0.372438756103829,"B"
1,0.976973386685621,"A"
1,-0.374580857767014,"A"
0,1.05271146557933,"B"
0,-1.04917700666607,"B"
0,-1.26015524475811,"A"
1,3.2410399349424,"B"
1,-0.416857588160432,"A"
1,0.298227591540715,"B"
0,0.636569674033849,"A"
0,-0.483780625708744,"A"
1,0.516862044313609,"B"
1,0.368964527385086,"B"
1,-0.215380507641693,"B"
0,0.0652930335253153,"B"
1,-0.034067253738464,"B"
1,2.12845189901618,"B"
0,-0.741336096272828,"B"
0,-1.09599626707466,"B"
1,0.0377883991710788,"B"
0,0.310480749443137,"B"
1,0.436523478910183,"A"
0,-0.458365332711106,"A"
0,-1.06332613397119,"A"
1,1.26318517608949,"A"
1,-0.349650387953555,"A"
0,-0.865512862653374,"A"
0,-0.236279568941097,"A"
0,-0.197175894348552,"B"
1,1.10992028971364,"B"
0,0.0847372921971965,"B"
0,0.754053785184521,"A"
1,-0.499292017172261,"A"
1,0.214445309581601,"B"
0,-0.324685911490835,"B"
0,0.0945835281735714,"A"
1,-0.895363357977542,"B"
1,-1.31080153332797,"A"
0,1.99721338474797,"A"
1,0.600708823672418,"A"
0,-1.25127136162494,"B"
0,-0.611165916680421,"A"
0,-1.18548008459731,"A"
1,2.19881034888372,"A"
1,1.31241297643351,"B"
0,-0.265145056696353,"B"
1,0.54319405923209,"A"
1,-0.41433994791886,"A"
1,-0.476246894615578,"A"
0,-0.788602837850243,"B"
0,-0.594617267459511,"A"
0,1.65090746733669,"A"
0,-0.0540281250854405,"A"
0,0.119245236427584,"A"
0,0.243687429599092,"A"
1,1.23247587848534,"B"
1,-0.51606383094478,"A"
0,-0.992507150392037,"B"
0,1.67569693240319,"A"
0,-0.441163216905286,"A"
0,-0.723065969939874,"B"
1,-1.23627311888329,"B"
0,-1.2847157223178,"B"
1,-0.573973479297987,"B"
1,0.617985817166529,"B"
1,1.10984813892972,"B"
1,0.707588353835588,"B"
0,-0.363657297095253,"A"
1,0.0597499373846007,"A"
0,-0.70459646368007,"B"
1,-0.71721816157401,"B"
1,0.88465049897692,"A"
0,-1.01559257860354,"B"
0,1.95529396549246,"B"
0,-0.0903195939658516,"A"
0,0.214538826629216,"A"
1,-0.738527704739573,"B"
1,-0.57438868976327,"B"
0,-1.31701613230524,"B"
0,-0.182925388372727,"B"
0,0.418982404924464,"B"
0,0.32430434416138,"B"
1,-0.781536487054751,"A"
0,-0.788621970854002,"A"
1,-0.502198718342861,"B"
1,1.49606066984635,"B"
0,-1.13730362066574,"B"
0,-0.179051594380198,"A"
1,1.90236182167893,"B"
1,-0.100974885328808,"A"
0,-1.35984070382139,"A"
1,-0.664769435274062,"A"
0,0.485459978904878,"A"
1,-0.375602871669773,"B"
1,-0.561876363549783,"A"
1,-0.343917234128459,"A"
0,0.0904966471392212,"B"
0,1.59850877114583,"A"
0,-0.088565112138884,"A"
0,1.08079949615152,"A"
1,0.630754115650567,"A"
0,-0.113639895506141,"A"
1,-1.5329020028906,"A"
0,-0.52111731755252,"A"
0,-0.489870453138474,"B"
1,0.0471544327615272,"B"
1,1.30019867766682,"A"
1,2.29307897383109,"A"
0,1.54758105898377,"A"
1,-0.133150964328944,"A"
0,-1.75652739555764,"A"
1,-0.388779864071743,"A"
0,0.0892072230732945,"B"
0,0.845013004067436,"A"
0,0.962527968484271,"A"
1,0.684309429416465,"A"
0,-1.39527434979947,"B"
1,0.849643045633355,"B"
0,-0.446557216427222,"B"
0,0.174802700161256,"A"
1,0.0745511771737346,"B"
0,0.428166764970505,"B"
0,0.0246749828261399,"A"
0,-1.66747509758566,"A"
1,0.736495964773442,"B"
0,0.386026568349676,"B"
1,-0.265651625278222,"B"
1,0.118144511046681,"B"
1,0.134038645368463,"B"
0,0.221019468561002,"B"
1,1.64084616597749,"B"
1,-0.219050378933476,"B"
1,0.168065383884658,"A"
1,1.16838387306909,"A"
1,1.05418102337692,"B"
1,1.14526311038036,"A"
1,-0.577468001059557,"B"
1,2.00248273029283,"A"
0,0.066700870930183,"A"
1,1.86685184470686,"B"
1,-1.35090268603071,"B"
0,0.0209835863542375,"A"
1,1.24991457096922,"B"
0,-0.715242187222796,"A"
1,-0.752688968217742,"A"
0,-0.938538703606894,"B"
0,-1.05251327933874,"B"
1,-0.437159533180399,"B"
1,0.331179172958982,"B"
1,-2.01421049792072,"B"
0,0.211980433372292,"B"
0,1.23667504641657,"A"
1,2.03757401824044,"A"
1,1.30117599220059,"B"
0,0.756774763795962,"A"
0,-1.72673039911433,"A"
1,-0.601506708006782,"B"
0,-0.352046456582617,"A"
1,0.703523902756894,"A"
0,-0.105671334003774,"B"
0,-1.25864862806017,"A"
1,1.68443570809411,"A"
1,0.911391291795963,"B"
0,0.237430272491026,"B"
1,1.21810861032581,"A"
0,-1.33877428723497,"B"
0,0.6608202977898,"B"
0,-0.522912376313422,"B"
0,0.683745521850712,"A"
1,-0.0608219546600742,"B"
0,0.632960713031451,"B"
1,1.33551761505939,"B"
0,0.00729009031689879,"B"
0,1.01755863695209,"A"
0,-1.18843403514798,"A"
1,-0.721604440436015,"A"
1,1.51921771138818,"A"
0,0.377387973023929,"A"
0,-2.05222282043373,"B"
0,-1.36403745208238,"B"
0,-0.200781015589121,"A"
0,0.865779404334488,"A"
0,-0.101883255715222,"B"
1,0.624187472020653,"B"
1,0.959005377787825,"A"
1,1.67105482886294,"A"
0,0.0560167332749619,"B"
1,-0.051981906180899,"B"
0,-1.75323735914227,"A"
1,0.0993275940878275,"A"
0,-0.571850057895563,"A"
0,-0.974009582804091,"A"
0,-0.17990623104754,"A"
0,1.01494317274366,"B"
1,-1.99274848868858,"B"
0,-0.427279287205429,"A"
0,0.116637283582706,"A"
0,-0.893207570054953,"B"
1,0.333902942499225,"A"
1,0.411429920615731,"A"
0,-0.0330361592759917,"A"
0,-2.46589819376003,"A"
0,2.57145814586664,"A"
1,-0.205299257468199,"B"
0,0.65119328158767,"B"
0,0.273766491036548,"A"
0,1.02467323481835,"A"
1,0.817659446374088,"A"
0,-0.209793171228509,"B"
1,0.378167772208507,"B"
1,-0.945408831123893,"B"
1,0.856923010899318,"A"
0,-0.461038338884354,"A"
1,2.41677335378821,"B"
0,-1.65104889568819,"A"
0,-0.463987242966015,"B"
1,0.825379862759242,"A"
0,0.510132546878663,"A"
1,-0.589481038515,"A"
0,-0.996780742207522,"B"
1,0.144475704710697,"B"
1,-0.0143074131669134,"A"
0,-1.79028123726406,"A"
1,0.034551067133851,"A"
1,0.190230315692457,"B"
0,0.174726396981842,"A"
0,-1.05501704260268,"B"
1,0.476133278302629,"B"
0,1.37857013695924,"B"
0,0.456236403179813,"A"
0,-1.13558847037434,"B"
0,-0.435645469691905,"B"
1,0.346103619553607,"A"
0,-0.647045631318269,"A"
1,-2.15764633501528,"A"
1,0.884250820028209,"A"
1,-0.829477611624518,"B"
1,-0.573560270768283,"A"
1,1.50390060900454,"A"
0,-0.774144929605405,"A"
0,0.845731540189296,"A"
0,-1.26068287881878,"A"
0,-0.354542403073978,"B"
1,-0.0735560191364783,"B"
0,-1.16865142442436,"A"
0,-0.634748264908909,"B"
0,-0.0288415529283144,"B"
0,0.67069596873393,"A"
0,-1.65054654342511,"A"
0,-0.349754239211268,"A"
0,0.756406438545484,"A"
1,-0.538809159977592,"B"
1,0.227291921672942,"A"
1,0.492228570064431,"B"
0,0.267835015331683,"A"
0,0.653257679471382,"A"
0,-0.12270866097738,"B"
1,-0.41367651359212,"B"
0,-2.64314895202898,"B"
1,-0.092941018479472,"B"
1,0.430284696359987,"A"
0,0.53539884086815,"B"
0,-0.555278351313252,"B"
1,1.77950290977515,"B"
1,0.286424419628825,"B"
1,0.126315858458886,"A"
1,1.27226677946852,"B"
0,-0.718466221319259,"B"
0,-0.450338623924712,"A"
1,2.39745248004976,"B"
0,0.011129187220888,"A"
1,1.63356842140831,"A"
1,-1.43850664491452,"A"
0,-0.190516802042901,"A"
0,0.378423903636832,"A"
1,0.300038545205798,"B"
0,-1.00563625951084,"A"
1,0.0192592746253708,"B"
0,-1.07742065311198,"B"
1,0.712703325244282,"A"
0,1.08477508986065,"A"
0,-2.22498769648741,"B"
0,1.23569346230014,"B"
0,-1.24104449680849,"A"
0,0.454769268982633,"A"
1,0.659902638142608,"A"
1,-0.199889828101433,"A"
0,-0.645113956859792,"A"
0,0.16532102124205,"B"
0,0.438818700714454,"A"
0,0.883302819948705,"A"
0,-2.05233698390195,"A"
0,-1.63637926805902,"A"
1,1.43040234118818,"B"
0,1.04662884711155,"B"
1,0.435288948907682,"B"
1,0.71517840711106,"A"
1,0.917174917641003,"B"
0,-2.66092279846568,"A"
1,1.11027709663882,"A"
1,-0.484987596562325,"A"
0,0.230616830631202,"A"
0,-0.295157800883577,"A"
0,0.871964954078744,"B"
0,-0.348472448955611,"B"
0,0.518503765888248,"A"
0,-0.390684978638979,"A"
0,-1.09278720910151,"B"
1,1.21001051044026,"A"
1,0.740900011274274,"B"
1,1.72426223915645,"B"
0,0.0651539325793032,"B"
1,1.12500274582817,"A"
1,1.97541905401908,"A"
1,-0.281482115038967,"B"
0,-1.32295111275522,"A"
1,-0.239351567138116,"B"
1,-0.214041239985383,"A"
0,0.15168050450932,"B"
1,1.71230497731928,"A"
0,-0.326143892505348,"A"
0,0.373004655804915,"B"
0,-0.227684064895531,"B"
0,0.0204507085250325,"B"
1,0.314057663506262,"B"
1,1.32821469603699,"B"
0,0.121318377490778,"A"
0,0.712842320031113,"B"
1,0.778860029783535,"A"
1,0.914773270855634,"B"
0,-0.574394552184383,"A"
1,1.62688121419468,"B"
0,-0.380956739294013,"A"
0,-0.105784167649752,"A"
1,1.40405026771417,"B"
0,1.29408390614558,"B"
0,-1.08999187241124,"A"
0,-0.873071000417463,"B"
1,-1.35807905937061,"A"
0,0.181847192619832,"A"
1,0.164840867918466,"A"
0,0.364114687355063,"A"
1,0.552157714218558,"B"
